Order_ID,Ship_Mode,Customer_ID,Segment,State,Category,Sub_Category,Sales,order_date,ship_date,year,month,week,Lat,Long
CA-2018-163265,Standard Class,JS-16030,Consumer,Illinois,Furniture,Chairs,600.558,2018-02-16,2018-02-21,2018,2,7,40.349457,-88.986137
CA-2018-163265,Standard Class,JS-16030,Consumer,Illinois,Office Supplies,Storage,50.352,2018-02-16,2018-02-21,2018,2,7,40.349457,-88.986137
CA-2018-163265,Standard Class,JS-16030,Consumer,Illinois,Office Supplies,Art,28.032,2018-02-16,2018-02-21,2018,2,7,40.349457,-88.986137
CA-2018-163265,Standard Class,JS-16030,Consumer,Illinois,Furniture,Furnishings,7.692,2018-02-16,2018-02-21,2018,2,7,40.349457,-88.986137
CA-2018-141705,First Class,PO-18850,Consumer,Texas,Furniture,Tables,517.405,2018-10-24,2018-10-26,2018,10,43,31.054487,-97.563461
CA-2017-112739,Second Class,RD-19810,Home Office,Texas,Office Supplies,Binders,8.608,2017-09-02,2017-09-07,2017,9,35,31.054487,-97.563461
CA-2017-112739,Second Class,RD-19810,Home Office,Texas,Technology,Accessories,159.56,2017-09-02,2017-09-07,2017,9,35,31.054487,-97.563461
CA-2017-143805,Second Class,JD-15895,Corporate,Virginia,Office Supplies,Appliances,2104.55,2017-12-01,2017-12-03,2017,12,48,37.769337,-78.169968
CA-2017-143805,Second Class,JD-15895,Corporate,Virginia,Office Supplies,Supplies,40.7,2017-12-01,2017-12-03,2017,12,48,37.769337,-78.169968
CA-2015-133634,Standard Class,SR-20740,Home Office,Virginia,Technology,Accessories,47.79,2015-11-05,2015-11-10,2015,11,45,37.769337,-78.169968
CA-2018-101665,Standard Class,TZ-21580,Consumer,California,Office Supplies,Art,5.16,2018-11-25,2018-12-01,2018,11,47,36.116203,-119.681564
CA-2017-155446,Standard Class,TN-21040,Home Office,California,Technology,Accessories,21.21,2017-12-16,2017-12-23,2017,12,50,36.116203,-119.681564
CA-2018-137323,Second Class,PW-19030,Corporate,New York,Office Supplies,Storage,96.36,2018-11-14,2018-11-18,2018,11,46,42.165726,-74.948051
CA-2017-144015,Same Day,AH-10075,Corporate,California,Office Supplies,Supplies,231.72,2017-06-26,2017-06-26,2017,6,26,36.116203,-119.681564
CA-2017-144015,Same Day,AH-10075,Corporate,California,Office Supplies,Fasteners,17.9,2017-06-26,2017-06-26,2017,6,26,36.116203,-119.681564
CA-2015-101427,Standard Class,AY-10555,Corporate,Pennsylvania,Office Supplies,Art,8.016,2015-12-26,2015-12-30,2015,12,52,40.590752,-77.209755
CA-2017-136770,Standard Class,SP-20650,Corporate,Ohio,Technology,Phones,259.896,2017-08-14,2017-08-18,2017,8,33,40.388783,-82.764915
CA-2017-136770,Standard Class,SP-20650,Corporate,Ohio,Technology,Phones,247.188,2017-08-14,2017-08-18,2017,8,33,40.388783,-82.764915
CA-2017-136770,Standard Class,SP-20650,Corporate,Ohio,Technology,Accessories,279.96,2017-08-14,2017-08-18,2017,8,33,40.388783,-82.764915
CA-2017-118311,Standard Class,ED-13885,Home Office,California,Technology,Accessories,450,2017-10-24,2017-10-28,2017,10,43,36.116203,-119.681564
US-2015-112795,Second Class,CR-12625,Home Office,Michigan,Office Supplies,Paper,19.44,2015-08-23,2015-08-28,2015,8,34,43.326618,-84.536095
CA-2018-127096,Second Class,CS-12400,Home Office,California,Furniture,Tables,300.904,2018-09-15,2018-09-17,2018,9,37,36.116203,-119.681564
CA-2018-119284,Standard Class,TS-21205,Corporate,Tennessee,Technology,Phones,239.976,2018-06-15,2018-06-20,2018,6,24,35.747845,-86.692345
CA-2018-119284,Standard Class,TS-21205,Corporate,Tennessee,Furniture,Furnishings,31.168,2018-06-15,2018-06-20,2018,6,24,35.747845,-86.692345
CA-2018-119284,Standard Class,TS-21205,Corporate,Tennessee,Furniture,Tables,120.96,2018-06-15,2018-06-20,2018,6,24,35.747845,-86.692345
CA-2018-119284,Standard Class,TS-21205,Corporate,Tennessee,Technology,Phones,2239.936,2018-06-15,2018-06-20,2018,6,24,35.747845,-86.692345
CA-2018-119284,Standard Class,TS-21205,Corporate,Tennessee,Office Supplies,Appliances,76.608,2018-06-15,2018-06-20,2018,6,24,35.747845,-86.692345
CA-2018-119284,Standard Class,TS-21205,Corporate,Tennessee,Office Supplies,Storage,142.776,2018-06-15,2018-06-20,2018,6,24,35.747845,-86.692345
CA-2018-119284,Standard Class,TS-21205,Corporate,Tennessee,Office Supplies,Paper,91.36,2018-06-15,2018-06-20,2018,6,24,35.747845,-86.692345
CA-2016-133494,Standard Class,RP-19390,Consumer,Pennsylvania,Office Supplies,Appliances,3.552,2016-03-01,2016-03-05,2016,3,9,40.590752,-77.209755
CA-2017-111318,First Class,IL-15100,Consumer,Texas,Technology,Phones,115.136,2017-07-23,2017-07-26,2017,7,30,31.054487,-97.563461
US-2015-132745,Standard Class,NF-18475,Home Office,Nevada,Office Supplies,Fasteners,4.71,2015-10-01,2015-10-05,2015,10,40,38.313515,-117.055374
CA-2015-146815,Standard Class,PP-18955,Home Office,New York,Furniture,Chairs,172.764,2015-09-08,2015-09-13,2015,9,36,42.165726,-74.948051
CA-2015-146815,Standard Class,PP-18955,Home Office,New York,Office Supplies,Art,3.52,2015-09-08,2015-09-13,2015,9,36,42.165726,-74.948051
CA-2015-119144,First Class,JD-16150,Corporate,California,Technology,Phones,79.968,2015-11-16,2015-11-18,2015,11,46,36.116203,-119.681564
CA-2015-119144,First Class,JD-16150,Corporate,California,Furniture,Bookcases,305.9745,2015-11-16,2015-11-18,2015,11,46,36.116203,-119.681564
CA-2015-119144,First Class,JD-16150,Corporate,California,Office Supplies,Storage,344.91,2015-11-16,2015-11-18,2015,11,46,36.116203,-119.681564
CA-2015-105648,Standard Class,EJ-14155,Consumer,California,Furniture,Tables,626.352,2015-03-03,2015-03-07,2015,3,9,36.116203,-119.681564
US-2016-145422,Standard Class,PW-19240,Consumer,California,Furniture,Bookcases,359.499,2016-12-03,2016-12-07,2016,12,49,36.116203,-119.681564
CA-2018-136623,Standard Class,TS-21430,Corporate,California,Technology,Phones,71.952,2018-07-11,2018-07-16,2018,7,28,36.116203,-119.681564
CA-2018-136623,Standard Class,TS-21430,Corporate,California,Office Supplies,Binders,29.8,2018-07-11,2018-07-16,2018,7,28,36.116203,-119.681564
CA-2018-121678,Second Class,BM-11650,Corporate,Ohio,Office Supplies,Binders,1.824,2018-11-16,2018-11-20,2018,11,46,40.388783,-82.764915
CA-2017-120824,Second Class,AW-10930,Home Office,Texas,Office Supplies,Appliances,64.384,2017-06-12,2017-06-16,2017,6,24,31.054487,-97.563461
CA-2017-120824,Second Class,AW-10930,Home Office,Texas,Furniture,Furnishings,6.984,2017-06-12,2017-06-16,2017,6,24,31.054487,-97.563461
CA-2017-120824,Second Class,AW-10930,Home Office,Texas,Office Supplies,Art,11.264,2017-06-12,2017-06-16,2017,6,24,31.054487,-97.563461
CA-2017-120824,Second Class,AW-10930,Home Office,Texas,Office Supplies,Paper,15.552,2017-06-12,2017-06-16,2017,6,24,31.054487,-97.563461
CA-2017-120824,Second Class,AW-10930,Home Office,Texas,Furniture,Chairs,379.372,2017-06-12,2017-06-16,2017,6,24,31.054487,-97.563461
CA-2017-120824,Second Class,AW-10930,Home Office,Texas,Office Supplies,Storage,67.536,2017-06-12,2017-06-16,2017,6,24,31.054487,-97.563461
CA-2017-120824,Second Class,AW-10930,Home Office,Texas,Office Supplies,Binders,1.524,2017-06-12,2017-06-16,2017,6,24,31.054487,-97.563461
US-2017-135209,Second Class,MH-17290,Home Office,Florida,Office Supplies,Paper,37.408,2017-12-29,2017-12-31,2017,12,52,27.766279,-81.686783
US-2017-135209,Second Class,MH-17290,Home Office,Florida,Office Supplies,Paper,25.344,2017-12-29,2017-12-31,2017,12,52,27.766279,-81.686783
CA-2018-148145,Standard Class,SW-20275,Consumer,Washington,Office Supplies,Art,46.2,2018-03-18,2018-03-23,2018,3,11,47.400902,-121.490494
CA-2016-103870,Standard Class,SP-20860,Corporate,Tennessee,Technology,Accessories,4.728,2016-12-27,2016-12-31,2016,12,52,35.747845,-86.692345
CA-2016-103870,Standard Class,SP-20860,Corporate,Tennessee,Furniture,Furnishings,53.352,2016-12-27,2016-12-31,2016,12,52,35.747845,-86.692345
CA-2016-103870,Standard Class,SP-20860,Corporate,Tennessee,Furniture,Bookcases,131.104,2016-12-27,2016-12-31,2016,12,52,35.747845,-86.692345
CA-2016-103870,Standard Class,SP-20860,Corporate,Tennessee,Office Supplies,Storage,22.512,2016-12-27,2016-12-31,2016,12,52,35.747845,-86.692345
CA-2016-103870,Standard Class,SP-20860,Corporate,Tennessee,Technology,Accessories,72.744,2016-12-27,2016-12-31,2016,12,52,35.747845,-86.692345
CA-2016-111017,Standard Class,SC-20695,Corporate,Missouri,Office Supplies,Supplies,52.59,2016-07-31,2016-08-06,2016,7,31,38.456085,-92.288368
CA-2018-116988,Second Class,PW-19030,Corporate,Washington,Office Supplies,Paper,19.44,2018-06-27,2018-06-29,2018,6,26,47.400902,-121.490494
CA-2018-116988,Second Class,PW-19030,Corporate,Washington,Furniture,Furnishings,126.3,2018-06-27,2018-06-29,2018,6,26,47.400902,-121.490494
CA-2018-116988,Second Class,PW-19030,Corporate,Washington,Technology,Accessories,1287.45,2018-06-27,2018-06-29,2018,6,26,47.400902,-121.490494
US-2015-169390,Second Class,CS-12250,Corporate,New York,Office Supplies,Storage,64.96,2015-02-07,2015-02-10,2015,2,6,42.165726,-74.948051
CA-2017-168774,Standard Class,RP-19855,Corporate,Minnesota,Office Supplies,Storage,535.41,2017-09-04,2017-09-09,2017,9,36,45.694454,-93.900192
CA-2018-161592,Standard Class,CS-12175,Corporate,Tennessee,Office Supplies,Binders,8.1,2018-04-06,2018-04-10,2018,4,14,35.747845,-86.692345
US-2018-131961,First Class,MJ-17740,Consumer,Pennsylvania,Office Supplies,Art,13.248,2018-12-08,2018-12-11,2018,12,49,40.590752,-77.209755
US-2018-131961,First Class,MJ-17740,Consumer,Pennsylvania,Technology,Phones,83.988,2018-12-08,2018-12-11,2018,12,49,40.590752,-77.209755
CA-2017-102498,First Class,JG-15160,Consumer,Louisiana,Office Supplies,Art,73.2,2017-07-24,2017-07-25,2017,7,30,31.169546,-91.867805
CA-2016-113222,Same Day,AG-10765,Home Office,Indiana,Office Supplies,Binders,10.74,2016-11-09,2016-11-09,2016,11,45,39.849426,-86.258278
US-2016-144771,First Class,CK-12205,Consumer,Oregon,Furniture,Furnishings,11.032,2016-10-02,2016-10-04,2016,10,40,44.572021,-122.070938
US-2016-144771,First Class,CK-12205,Consumer,Oregon,Technology,Accessories,53.04,2016-10-02,2016-10-04,2016,10,40,44.572021,-122.070938
CA-2016-162376,Second Class,HD-14785,Home Office,Massachusetts,Office Supplies,Art,17.12,2016-11-22,2016-11-25,2016,11,47,42.230171,-71.530106
CA-2016-162376,Second Class,HD-14785,Home Office,Massachusetts,Office Supplies,Paper,59.94,2016-11-22,2016-11-25,2016,11,47,42.230171,-71.530106
CA-2018-128076,Standard Class,BO-11350,Corporate,California,Furniture,Furnishings,210.58,2018-02-02,2018-02-07,2018,2,5,36.116203,-119.681564
CA-2018-128076,Standard Class,BO-11350,Corporate,California,Office Supplies,Binders,30.96,2018-02-02,2018-02-07,2018,2,5,36.116203,-119.681564
CA-2018-128076,Standard Class,BO-11350,Corporate,California,Technology,Machines,239.984,2018-02-02,2018-02-07,2018,2,5,36.116203,-119.681564
US-2016-163825,First Class,LC-16885,Consumer,New York,Office Supplies,Binders,3050.376,2016-06-16,2016-06-19,2016,6,24,42.165726,-74.948051
US-2016-163825,First Class,LC-16885,Consumer,New York,Technology,Phones,133.98,2016-06-16,2016-06-19,2016,6,24,42.165726,-74.948051
CA-2017-105662,Standard Class,RB-19465,Home Office,Florida,Office Supplies,Paper,93.248,2017-05-05,2017-05-09,2017,5,18,27.766279,-81.686783
CA-2017-105662,Standard Class,RB-19465,Home Office,Florida,Technology,Phones,177.48,2017-05-05,2017-05-09,2017,5,18,27.766279,-81.686783
CA-2018-152198,First Class,JD-16015,Consumer,Ohio,Office Supplies,Labels,17.712,2018-09-09,2018-09-10,2018,9,36,40.388783,-82.764915
CA-2018-152198,First Class,JD-16015,Consumer,Ohio,Office Supplies,Binders,4.86,2018-09-09,2018-09-10,2018,9,36,40.388783,-82.764915
CA-2018-152198,First Class,JD-16015,Consumer,Ohio,Office Supplies,Binders,6.258,2018-09-09,2018-09-10,2018,9,36,40.388783,-82.764915
CA-2017-114307,Standard Class,MF-17665,Corporate,Maryland,Office Supplies,Appliances,37.68,2017-07-22,2017-07-26,2017,7,29,39.063946,-76.802101
CA-2017-114307,Standard Class,MF-17665,Corporate,Maryland,Office Supplies,Paper,51.84,2017-07-22,2017-07-26,2017,7,29,39.063946,-76.802101
CA-2017-114307,Standard Class,MF-17665,Corporate,Maryland,Furniture,Furnishings,27.42,2017-07-22,2017-07-26,2017,7,29,39.063946,-76.802101
CA-2017-114307,Standard Class,MF-17665,Corporate,Maryland,Office Supplies,Binders,5.4,2017-07-22,2017-07-26,2017,7,29,39.063946,-76.802101
CA-2017-159891,Standard Class,BF-11170,Home Office,Georgia,Office Supplies,Binders,1270.99,2017-01-31,2017-02-06,2017,1,5,33.040619,-83.643074
CA-2017-159891,Standard Class,BF-11170,Home Office,Georgia,Office Supplies,Envelopes,125.36,2017-01-31,2017-02-06,2017,1,5,33.040619,-83.643074
CA-2017-112578,Standard Class,FO-14305,Consumer,California,Office Supplies,Storage,14.03,2017-12-29,2018-01-02,2017,12,52,36.116203,-119.681564
CA-2017-112578,Standard Class,FO-14305,Consumer,California,Office Supplies,Supplies,27.96,2017-12-29,2018-01-02,2017,12,52,36.116203,-119.681564
CA-2016-107083,Standard Class,BB-11545,Corporate,Texas,Office Supplies,Art,5.344,2016-11-21,2016-11-27,2016,11,47,31.054487,-97.563461
CA-2016-107083,Standard Class,BB-11545,Corporate,Texas,Office Supplies,Binders,1.696,2016-11-21,2016-11-27,2016,11,47,31.054487,-97.563461
CA-2016-107083,Standard Class,BB-11545,Corporate,Texas,Office Supplies,Appliances,24.588,2016-11-21,2016-11-27,2016,11,47,31.054487,-97.563461
CA-2016-107083,Standard Class,BB-11545,Corporate,Texas,Office Supplies,Binders,7.98,2016-11-21,2016-11-27,2016,11,47,31.054487,-97.563461
CA-2016-151722,Standard Class,IL-15100,Consumer,Ohio,Technology,Accessories,288,2016-10-05,2016-10-09,2016,10,40,40.388783,-82.764915
CA-2017-151148,Same Day,PO-19180,Home Office,Colorado,Technology,Phones,146.952,2017-09-12,2017-09-13,2017,9,37,39.059811,-105.311104
CA-2017-151148,Same Day,PO-19180,Home Office,Colorado,Furniture,Chairs,83.136,2017-09-12,2017-09-13,2017,9,37,39.059811,-105.311104
CA-2018-115882,First Class,DB-13555,Corporate,North Carolina,Office Supplies,Appliances,942.784,2018-09-14,2018-09-17,2018,9,37,35.630066,-79.806419
CA-2018-115882,First Class,DB-13555,Corporate,North Carolina,Office Supplies,Paper,74.352,2018-09-14,2018-09-17,2018,9,37,35.630066,-79.806419
CA-2016-132276,Standard Class,LC-16960,Home Office,New York,Office Supplies,Appliances,26.88,2016-02-23,2016-02-28,2016,2,8,42.165726,-74.948051
CA-2016-132276,Standard Class,LC-16960,Home Office,New York,Office Supplies,Binders,10.896,2016-02-23,2016-02-28,2016,2,8,42.165726,-74.948051
CA-2017-163636,Second Class,MP-18175,Home Office,Illinois,Office Supplies,Art,3.536,2017-12-05,2017-12-09,2017,12,49,40.349457,-88.986137
CA-2017-102813,First Class,EA-14035,Corporate,Texas,Furniture,Chairs,528.43,2017-07-02,2017-07-03,2017,7,27,31.054487,-97.563461
CA-2017-102813,First Class,EA-14035,Corporate,Texas,Office Supplies,Paper,41.472,2017-07-02,2017-07-03,2017,7,27,31.054487,-97.563461
CA-2018-135377,Standard Class,BP-11095,Corporate,New York,Furniture,Bookcases,287.976,2018-12-13,2018-12-18,2018,12,50,42.165726,-74.948051
CA-2016-165813,Second Class,BM-11785,Consumer,Oregon,Office Supplies,Storage,29.304,2016-03-20,2016-03-22,2016,3,12,44.572021,-122.070938
CA-2016-133585,First Class,CM-12715,Corporate,Texas,Office Supplies,Art,55.328,2016-03-01,2016-03-04,2016,3,9,31.054487,-97.563461
CA-2016-133585,First Class,CM-12715,Corporate,Texas,Furniture,Bookcases,1227.9984,2016-03-01,2016-03-04,2016,3,9,31.054487,-97.563461
CA-2017-116911,Standard Class,JD-16150,Corporate,Idaho,Office Supplies,Binders,20.416,2017-09-15,2017-09-20,2017,9,37,44.240459,-114.478828
CA-2017-116911,Standard Class,JD-16150,Corporate,Idaho,Furniture,Tables,1128.39,2017-09-15,2017-09-20,2017,9,37,44.240459,-114.478828
US-2018-129224,Standard Class,AS-10630,Home Office,Tennessee,Office Supplies,Labels,4.608,2018-03-17,2018-03-23,2018,3,11,35.747845,-86.692345
CA-2018-145765,Standard Class,CM-11815,Corporate,Arizona,Technology,Phones,195.96,2018-05-28,2018-06-02,2018,5,22,33.729759,-111.431221
CA-2018-145765,Standard Class,CM-11815,Corporate,Arizona,Office Supplies,Paper,15.552,2018-05-28,2018-06-02,2018,5,22,33.729759,-111.431221
CA-2018-145765,Standard Class,CM-11815,Corporate,Arizona,Technology,Accessories,271.968,2018-05-28,2018-06-02,2018,5,22,33.729759,-111.431221
CA-2018-126914,Standard Class,JE-15715,Consumer,North Carolina,Furniture,Chairs,698.352,2018-06-15,2018-06-19,2018,6,24,35.630066,-79.806419
CA-2018-126914,Standard Class,JE-15715,Consumer,North Carolina,Furniture,Bookcases,77.728,2018-06-15,2018-06-19,2018,6,24,35.630066,-79.806419
CA-2016-169572,Standard Class,AG-10525,Corporate,Virginia,Office Supplies,Binders,46.62,2016-09-06,2016-09-12,2016,9,36,37.769337,-78.169968
CA-2018-162075,Standard Class,TT-21220,Consumer,Texas,Technology,Phones,537.544,2018-03-18,2018-03-24,2018,3,11,31.054487,-97.563461
CA-2015-162992,First Class,BP-11095,Corporate,California,Office Supplies,Labels,14.62,2015-12-19,2015-12-21,2015,12,51,36.116203,-119.681564
CA-2015-162992,First Class,BP-11095,Corporate,California,Office Supplies,Fasteners,22.55,2015-12-19,2015-12-21,2015,12,51,36.116203,-119.681564
CA-2015-162992,First Class,BP-11095,Corporate,California,Technology,Phones,583.8,2015-12-19,2015-12-21,2015,12,51,36.116203,-119.681564
CA-2015-162992,First Class,BP-11095,Corporate,California,Technology,Phones,211.168,2015-12-19,2015-12-21,2015,12,51,36.116203,-119.681564
CA-2017-106397,Standard Class,MJ-17740,Consumer,Utah,Office Supplies,Paper,12.96,2017-07-07,2017-07-13,2017,7,27,40.150032,-111.862434
CA-2017-106397,Standard Class,MJ-17740,Consumer,Utah,Office Supplies,Art,45.98,2017-07-07,2017-07-13,2017,7,27,40.150032,-111.862434
US-2017-150140,Standard Class,VM-21685,Home Office,Vermont,Technology,Phones,1294.75,2017-04-06,2017-04-10,2017,4,14,44.045876,-72.710686
CA-2015-116666,First Class,KT-16480,Consumer,Pennsylvania,Technology,Copiers,1799.97,2015-05-08,2015-05-10,2015,5,19,40.590752,-77.209755
CA-2018-148992,Standard Class,CS-12250,Corporate,Illinois,Office Supplies,Paper,10.688,2018-11-23,2018-11-27,2018,11,47,40.349457,-88.986137
CA-2017-140935,First Class,AB-10015,Consumer,Oklahoma,Technology,Phones,221.98,2017-11-10,2017-11-12,2017,11,45,35.565342,-96.928917
CA-2017-140935,First Class,AB-10015,Consumer,Oklahoma,Furniture,Bookcases,341.96,2017-11-10,2017-11-12,2017,11,45,35.565342,-96.928917
CA-2015-157644,First Class,AH-10030,Corporate,New York,Technology,Accessories,34.77,2015-12-31,2016-01-01,2015,12,53,42.165726,-74.948051
CA-2015-157644,First Class,AH-10030,Corporate,New York,Office Supplies,Labels,18.9,2015-12-31,2016-01-01,2015,12,53,42.165726,-74.948051
US-2018-100398,Standard Class,DO-13435,Consumer,Utah,Office Supplies,Binders,102.72,2018-08-19,2018-08-23,2018,8,33,40.150032,-111.862434
CA-2017-113082,Standard Class,MC-17590,Corporate,New York,Furniture,Furnishings,40.48,2017-09-12,2017-09-16,2017,9,37,42.165726,-74.948051
US-2018-110646,Standard Class,JF-15190,Consumer,Pennsylvania,Office Supplies,Binders,33.282,2018-10-26,2018-10-31,2018,10,43,40.590752,-77.209755
US-2018-110646,Standard Class,JF-15190,Consumer,Pennsylvania,Technology,Phones,118.65,2018-10-26,2018-10-31,2018,10,43,40.590752,-77.209755
US-2018-110646,Standard Class,JF-15190,Consumer,Pennsylvania,Office Supplies,Labels,14.76,2018-10-26,2018-10-31,2018,10,43,40.590752,-77.209755
CA-2018-120614,Standard Class,SM-20950,Corporate,California,Office Supplies,Paper,37.52,2018-05-30,2018-06-04,2018,5,22,36.116203,-119.681564
US-2017-140172,Standard Class,SP-20650,Corporate,Michigan,Office Supplies,Appliances,207.144,2017-03-08,2017-03-13,2017,3,10,43.326618,-84.536095
US-2017-140172,Standard Class,SP-20650,Corporate,Michigan,Office Supplies,Art,13.9,2017-03-08,2017-03-13,2017,3,10,43.326618,-84.536095
CA-2016-127754,Standard Class,CK-12760,Corporate,Arizona,Furniture,Chairs,266.352,2016-07-26,2016-07-31,2016,7,30,33.729759,-111.431221
CA-2016-144274,Second Class,PW-19240,Consumer,Delaware,Technology,Phones,307.98,2016-11-23,2016-11-25,2016,11,47,39.318523,-75.507141
CA-2016-144274,Second Class,PW-19240,Consumer,Delaware,Office Supplies,Paper,44.1,2016-11-23,2016-11-25,2016,11,47,39.318523,-75.507141
CA-2016-144274,Second Class,PW-19240,Consumer,Delaware,Office Supplies,Art,13.12,2016-11-23,2016-11-25,2016,11,47,39.318523,-75.507141
CA-2016-144274,Second Class,PW-19240,Consumer,Delaware,Office Supplies,Envelopes,16.56,2016-11-23,2016-11-25,2016,11,47,39.318523,-75.507141
CA-2016-144274,Second Class,PW-19240,Consumer,Delaware,Office Supplies,Paper,38.88,2016-11-23,2016-11-25,2016,11,47,39.318523,-75.507141
CA-2016-142930,Standard Class,EB-14170,Consumer,Texas,Office Supplies,Paper,335.52,2016-11-28,2016-12-02,2016,11,48,31.054487,-97.563461
CA-2018-100622,Standard Class,DK-13090,Consumer,Florida,Technology,Copiers,959.984,2018-11-03,2018-11-07,2018,11,44,27.766279,-81.686783
CA-2018-100622,Standard Class,DK-13090,Consumer,Florida,Office Supplies,Binders,4.086,2018-11-03,2018-11-07,2018,11,44,27.766279,-81.686783
CA-2018-100622,Standard Class,DK-13090,Consumer,Florida,Office Supplies,Art,55.984,2018-11-03,2018-11-07,2018,11,44,27.766279,-81.686783
CA-2018-100622,Standard Class,DK-13090,Consumer,Florida,Office Supplies,Paper,10.688,2018-11-03,2018-11-07,2018,11,44,27.766279,-81.686783
CA-2018-117156,Second Class,TB-21055,Consumer,Pennsylvania,Office Supplies,Envelopes,8.856,2018-03-21,2018-03-23,2018,3,12,40.590752,-77.209755
CA-2016-115399,First Class,AG-10900,Consumer,Pennsylvania,Office Supplies,Labels,6.912,2016-12-19,2016-12-22,2016,12,51,40.590752,-77.209755
US-2015-157847,Second Class,SC-20020,Consumer,Texas,Office Supplies,Paper,26.72,2015-04-02,2015-04-06,2015,4,14,31.054487,-97.563461
US-2015-157847,Second Class,SC-20020,Consumer,Texas,Office Supplies,Paper,33.488,2015-04-02,2015-04-06,2015,4,14,31.054487,-97.563461
CA-2016-115168,Standard Class,BB-11545,Corporate,Missouri,Office Supplies,Paper,10.56,2016-06-05,2016-06-09,2016,6,23,38.456085,-92.288368
CA-2015-109680,First Class,VP-21760,Corporate,Indiana,Office Supplies,Storage,386.34,2015-10-06,2015-10-09,2015,10,40,39.849426,-86.258278
CA-2017-167983,Second Class,RP-19270,Corporate,Washington,Office Supplies,Binders,33.44,2017-08-21,2017-08-24,2017,8,34,47.400902,-121.490494
CA-2016-145324,Standard Class,DH-13675,Home Office,Virginia,Furniture,Furnishings,39.96,2016-11-15,2016-11-19,2016,11,46,37.769337,-78.169968
CA-2016-153423,Standard Class,SW-20455,Consumer,New York,Office Supplies,Binders,1217.568,2016-06-22,2016-06-27,2016,6,25,42.165726,-74.948051
US-2018-132675,Standard Class,KF-16285,Home Office,Georgia,Office Supplies,Storage,15.51,2018-09-24,2018-09-28,2018,9,39,33.040619,-83.643074
US-2018-132675,Standard Class,KF-16285,Home Office,Georgia,Technology,Phones,89.9,2018-09-24,2018-09-28,2018,9,39,33.040619,-83.643074
US-2018-132675,Standard Class,KF-16285,Home Office,Georgia,Office Supplies,Art,14.28,2018-09-24,2018-09-28,2018,9,39,33.040619,-83.643074
US-2018-132675,Standard Class,KF-16285,Home Office,Georgia,Office Supplies,Art,12.72,2018-09-24,2018-09-28,2018,9,39,33.040619,-83.643074
US-2018-132675,Standard Class,KF-16285,Home Office,Georgia,Office Supplies,Labels,15.75,2018-09-24,2018-09-28,2018,9,39,33.040619,-83.643074
CA-2015-153808,Second Class,FH-14275,Corporate,California,Office Supplies,Art,70.95,2015-04-06,2015-04-10,2015,4,14,36.116203,-119.681564
CA-2015-153808,Second Class,FH-14275,Corporate,California,Office Supplies,Binders,65.568,2015-04-06,2015-04-10,2015,4,14,36.116203,-119.681564
CA-2015-153808,Second Class,FH-14275,Corporate,California,Technology,Accessories,299.97,2015-04-06,2015-04-10,2015,4,14,36.116203,-119.681564
US-2017-112396,Standard Class,JR-16210,Corporate,California,Technology,Accessories,89.97,2017-02-09,2017-02-13,2017,2,6,36.116203,-119.681564
US-2017-112396,Standard Class,JR-16210,Corporate,California,Technology,Accessories,31.86,2017-02-09,2017-02-13,2017,2,6,36.116203,-119.681564
CA-2015-141173,Second Class,JC-16105,Corporate,Minnesota,Office Supplies,Storage,67.15,2015-11-18,2015-11-20,2015,11,46,45.694454,-93.900192
CA-2018-156664,Standard Class,BP-11290,Consumer,Ohio,Office Supplies,Binders,7.236,2018-12-18,2018-12-23,2018,12,51,40.388783,-82.764915
CA-2018-156664,Standard Class,BP-11290,Consumer,Ohio,Office Supplies,Fasteners,4.824,2018-12-18,2018-12-23,2018,12,51,40.388783,-82.764915
CA-2018-156664,Standard Class,BP-11290,Consumer,Ohio,Office Supplies,Paper,91.36,2018-12-18,2018-12-23,2018,12,51,40.388783,-82.764915
CA-2018-156664,Standard Class,BP-11290,Consumer,Ohio,Office Supplies,Appliances,130.112,2018-12-18,2018-12-23,2018,12,51,40.388783,-82.764915
CA-2016-140718,First Class,FA-14230,Corporate,North Carolina,Technology,Phones,74.24,2016-07-02,2016-07-04,2016,7,27,35.630066,-79.806419
CA-2016-140718,First Class,FA-14230,Corporate,North Carolina,Furniture,Furnishings,159.84,2016-07-02,2016-07-04,2016,7,27,35.630066,-79.806419
CA-2016-140718,First Class,FA-14230,Corporate,North Carolina,Office Supplies,Binders,2.892,2016-07-02,2016-07-04,2016,7,27,35.630066,-79.806419
CA-2016-140718,First Class,FA-14230,Corporate,North Carolina,Office Supplies,Paper,9.392,2016-07-02,2016-07-04,2016,7,27,35.630066,-79.806419
CA-2015-119977,Second Class,DN-13690,Consumer,New York,Office Supplies,Paper,123.92,2015-10-08,2015-10-13,2015,10,41,42.165726,-74.948051
US-2016-115343,First Class,FO-14305,Consumer,Pennsylvania,Office Supplies,Supplies,55.6,2016-09-22,2016-09-25,2016,9,38,40.590752,-77.209755
US-2016-115343,First Class,FO-14305,Consumer,Pennsylvania,Technology,Accessories,617.976,2016-09-22,2016-09-25,2016,9,38,40.590752,-77.209755
CA-2018-163671,Standard Class,DP-13105,Corporate,Idaho,Office Supplies,Binders,21.312,2018-12-24,2018-12-30,2018,12,52,44.240459,-114.478828
